# Created by Octave 4.0.0, Wed Apr 25 17:39:20 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: PU
# type: matrix
# rows: 100
# columns: 2
 0.5092002123833934 0.4774944714850575
 0.397832320953025 0.4472804899726686
 0.5226005021514664 0.5095251834086139
 0.4969361314946501 0.5574756440753645
 0.5367573857052038 0.5687135058475906
 0.6044616578356758 0.6681085058846038
 0.6164265468780683 0.6459177977638769
 0.604181276236297 0.5989539530244291
 0.5814813919031792 0.5609151107908042
 0.6181023344210985 0.5982129064391324
 0.5400844059596547 0.6039372752021621
 0.6139046855275306 0.5860464728000531
 0.5895211740064773 0.6200588977042645
 0.6440053767186559 0.6229642711698411
 0.6315423552704312 0.6215677875325809
 0.6089522467058506 0.5857731831539602
 0.649700982044304 0.646747182906897
 0.6425345673721314 0.6466377862633494
 0.6398053091803138 0.650091764312857
 0.6632999321554023 0.6036697702133407
 0.6426490529211707 0.6686509979052659
 0.6756691646597416 0.6066942428376416
 0.5979717084787175 0.6095052347114289
 0.6276650596864433 0.632543604559775
 0.6177182255895609 0.5792009765909665
 0.6430692117210112 0.6422008931499826
 0.6651878674457186 0.6393611804186899
 0.6708870535100655 0.6373355859071326
 0.6479194569984013 0.6647039741126135
 0.670869708541634 0.6489644328289375
 0.6510442644250956 0.6818682096436939
 0.7040763049851373 0.6923388460001042
 0.6660383766571636 0.6772882109565403
 0.7046652897030615 0.7047092973046467
 0.7046861100347735 0.7047092973046467
 0.7045568643145022 0.7047092973046467
 0.7043597677797617 0.7047092973046467
 0.6849070114063479 0.664302800033481
 0.6407673367386092 0.6637434881136095
 0.6884955225715325 0.7028188701974383
 0.6877832023141438 0.6907462141576051
 0.6857712609125272 0.6938744778623011
 0.6942719765441659 0.6921243995937093
 0.6900342754677029 0.6882234955815909
 0.7009280877868664 0.6722695511920969
 0.6925334960203418 0.693372441820149
 0.6986797880495018 0.6945353619428349
 0.6896357881684438 0.6953386966759099
 0.6965412531025159 0.6965303874482502
 0.686160957868528 0.6864032150048167
 0.6863858889774374 0.6864032150048167
 0.6749583764834024 0.6728930389054075
 0.6654525062820309 0.6609850130029106
 0.6798887493314032 0.6576295712906801
 0.6622769028726829 0.6625499009414608
 0.6768136898714421 0.6599325025612325
 0.6712136282004244 0.6677207335151292
 0.6744294805310367 0.6693735371964703
 0.6806462221770353 0.6834300281847799
 0.6836635019476156 0.6840943035310634
 0.677294838231973 0.6792650779860046
 0.6668190951013427 0.6665533310612177
 0.6662138112702466 0.6665533310612177
 0.6665111983116407 0.6665533310612177
 0.6738244948354363 0.6674535251059297
 0.6715318771816355 0.674468304784321
 0.6666520058427376 0.6762338041792849
 0.676706010618875 0.6748906031473859
 0.6585349995709835 0.6655672695859265
 0.66841205765946 0.6788261417647266
 0.6629400023332893 0.6696926693301172
 0.662014478378198 0.6720011798194396
 0.6673667642494616 0.6727253795054956
 0.6681774238538473 0.6679504636337446
 0.6688723337315904 0.6815441977500809
 0.6701788928180893 0.6738443839182217
 0.6756723323449862 0.6665820924624416
 0.6558736474426485 0.6731707881215026
 0.6714780401079472 0.6764079547689329
 0.6592039159173512 0.6736441975204516
 0.6661089060673898 0.6660267106003575
 0.6694019433167219 0.662650001118084
 0.6686730166038471 0.6735724417583393
 0.6719184541028378 0.6762788387138694
 0.6804382466134064 0.6698052053818158
 0.6844120933808295 0.6831806816127175
 0.6717025111598345 0.6740086949105831
 0.6818474528160919 0.6811860055747434
 0.6736483006851111 0.6727598797345055
 0.6691684393965569 0.6804471042665149
 0.6768252955819165 0.670474336414427
 0.673228905586885 0.6755823476218451
 0.6688894989169992 0.6688894989169992
 0.668894494948586 0.6688894989169992
 0.6743574949006779 0.6806449482809076
 0.6746005693285905 0.6841910494216312
 0.6762269100847025 0.6819498123321897
 0.6773604115962122 0.6784366985303649
 0.6690462949496498 0.6702053349590812
