# Created by Octave 4.0.0, Sat Apr 28 18:03:37 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: PU
# type: matrix
# rows: 1000
# columns: 2
 0.5117463170050618 0.5
 0.5229583064461856 0.5014320590363869
 0.4942918351405897 0.505100153003975
 0.6078597128966799 0.4857126186370321
 0.4550786528813081 0.4817357589411137
 0.4061095578892583 0.5526589461906974
 0.3857909082847688 0.5423305963991886
 0.5906452333490758 0.5361270887599829
 0.4810251530245801 0.5178334354973534
 0.4544652651814748 0.5195644840349025
 0.4355962625553528 0.4768156027343194
 0.5434070628464115 0.5122017407538819
 0.4485356961707254 0.5777585163489375
 0.5780609268997213 0.606145781724475
 0.596995338428613 0.5522130353014618
 0.6150620902543911 0.4392522913604135
 0.4477075590198049 0.4624844255840607
 0.5123305969582048 0.5304027907198223
 0.5343693409033148 0.5618465959731562
 0.4693728697184127 0.6063343014271004
 0.5729847355053418 0.4753102101941369
 0.5335722449959364 0.4929432968324408
 0.5462739419860866 0.4711017941218957
 0.4963604291716732 0.5609759647894615
 0.5342381536219257 0.5590271858694581
 0.6059693171254162 0.5445217464033965
 0.4423808192517593 0.5689339342783764
 0.4418215309973429 0.5217424878566677
 0.4120966703087022 0.5068924814249459
 0.5206848042593817 0.5321047001659536
 0.4914991188226097 0.5191978519051347
 0.5932677344283174 0.508758358791102
 0.6094949421861015 0.5295758759464294
 0.5369343047108471 0.4490349994289979
 0.5053758762130122 0.5597902474557949
 0.4841132347645496 0.4660695498989186
 0.4722420228319462 0.4895072610310656
 0.5512483729102591 0.4992122026163959
 0.5189731480526834 0.5215101684036729
 0.5402590834382643 0.5345237003587181
 0.5065960008820772 0.5301003505558586
 0.5450468474872998 0.5541964825254799
 0.4969799272804347 0.5851664460673099
 0.558249068632485 0.6252017359453217
 0.4922583259733312 0.5675900617621282
 0.5481388468149014 0.5184016377823685
 0.5662792536813618 0.5511992375886796
 0.4899783719201055 0.5852121535674952
 0.507866974845172 0.5566963951768817
 0.4858959368364477 0.4247402688439043
 0.4775178404682808 0.5029359143215527
 0.6019891058125922 0.4750391340763846
 0.5034152462431787 0.4808873291536234
 0.5232408724949468 0.5917012876659533
 0.5455273311233488 0.5153802151235818
 0.5219151195149222 0.4425863155153563
 0.5624318312891647 0.4484618011845791
 0.4907718574983241 0.5198141963965319
 0.4946952087113134 0.6391443155636086
 0.5206651222366107 0.5512592519800728
 0.5987645762632472 0.4599204217427803
