# Created by Octave 4.0.0, Fri Apr 27 17:58:44 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: PU
# type: matrix
# rows: 100
# columns: 2
 0.4829749463700092 0.5259093945307782
 0.6031292125228315 0.4966814727465443
 0.6300175898421326 0.6050910125540596
 0.6190119155240347 0.6173725123713899
 0.5788571718196993 0.5407522516305961
 0.5471520125454206 0.5595141947896303
 0.6244404248325958 0.6036828477649692
 0.5923726525935502 0.584920904605935
 0.6166673502963442 0.5923060566604913
 0.5851169504783743 0.584920904605935
 0.6488104432331628 0.584920904605935
 0.661412653839904 0.6428712545916624
 0.6239373844734869 0.584920904605935
 0.4772450028223318 0.6428712545916624
 0.5848575054970923 0.584920904605935
 0.5849622649995146 0.584920904605935
 0.4774939377839066 0.584920904605935
 0.5850821586310297 0.584920904605935
 0.4849801658014834 0.584920904605935
 0.5848541272292 0.584920904605935
 0.5527913142296628 0.5527705782285026
 0.552806712349973 0.5171980983551311
 0.5170906777256443 0.5527705782285026
 0.5527729510463917 0.5527705782285026
 0.5527607304243277 0.5171980983551311
 0.5170217658248029 0.6294828713732641
 0.5527806128703425 0.5527705782285026
 0.5526956521762506 0.5527705782285026
 0.485040018606023 0.6294828713732641
 0.6294724588460798 0.6294828713732641
 0.5715325213875367 0.4850477719776985
 0.5178482747024887 0.5715325213875367
 0.5714659422246917 0.5715325213875367
 0.5715325213875367 0.5715325213875367
 0.5168879626589636 0.6294828713732641
 0.5714908906986875 0.6294828713732641
 0.5714991361197251 0.5715325213875367
 0.571486534791247 0.6294828713732641
 0.6294704184123081 0.5715325213875367
 0.5715325213875367 0.5715325213875367
 0.5715325213875367 0.5715325213875367
 0.6294608793541276 0.5527705782285026
 0.5527824519208792 0.6294828713732641
 0.6294750318619314 0.5527705782285026
 0.5527929073151429 0.6294828713732641
 0.6294058944740889 0.6294828713732641
 0.6294925680753858 0.5527705782285026
 0.6294875067388715 0.6294828713732641
 0.6294942784963484 0.6294828713732641
 0.4850501601457932 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.4849828728749518 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.5716361784982713 0.6294828713732641
 0.444715941541861 0.6294828713732641
 0.6294828713732641 0.4446028951458514
 0.6294458583618685 0.6294828713732641
 0.4907857004099607 0.6294828713732641
 0.6294780345483609 0.6166192607256635
 0.6166192607256635 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294436943078308 0.6294828713732641
 0.6294828713732641 0.6166192607256635
 0.6294844186032673 0.6294828713732641
 0.6294375262551293 0.6294828713732641
 0.6165792555279949 0.6166192607256635
 0.6294828713732641 0.6294828713732641
 0.62946159513371 0.6294828713732641
 0.6294813172175401 0.6294828713732641
 0.616591399382624 0.6294828713732641
 0.6166249594279348 0.6166192607256635
 0.6294882260880292 0.6294828713732641
 0.6294634546074627 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294770430841866 0.6294828713732641
 0.6166314477062268 0.6294828713732641
 0.629472584626561 0.6294828713732641
 0.6294494619657254 0.6294828713732641
 0.6294715477039029 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294731596401287 0.6294828713732641
 0.6294801913448451 0.6294828713732641
 0.6294886158837311 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6107168968052699 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294357655441692 0.6294828713732641
 0.629484199104316 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6294882198187886 0.6294828713732641
 0.6294794803067151 0.5978573175666294
 0.6294855245878166 0.6294828713732641
 0.6294828713732641 0.6294828713732641
 0.6295051038504623 0.6294828713732641
 0.6295270810889031 0.6294828713732641
 0.4772942687082247 0.5527705782285026


# name: PF
# type: matrix
# rows: 100
# columns: 2
 0.8594199162042493 0.2520212696035294
 0.8010792980653394 0.1977748192524358
 0.7132198570251393 0.4204399404254544
 0.699763937545191 0.6502997880735744
 0.2986068301301563 0.2170876061532305
 0.2514790315384563 0.1558611997050854
 0.6968863708336763 0.8446971907287997
 0.3643587132122689 0.8564364311657466
 0.6572815916014958 0.3640340364455955
 0.8555124849109018 0.8564364311657466
 0.6949976422397733 0.8564364311657466
 0.6745960801308798 0.3459036775949829
 0.6933246899863696 0.8564364311657466
 0.5974297320447808 0.3459036775949829
 0.8566250274005702 0.8564364311657466
 0.8564105522042403 0.8564364311657466
 0.5965872922089064 0.8564364311657466
 0.8568256799826621 0.8564364311657466
 0.5078855076892019 0.8564364311657466
 0.8563004681407271 0.8564364311657466
 0.8138625991983255 0.8138755735955537
 0.8138529646825897 0.8406037313171858
 0.8393029662738067 0.8138755735955537
 0.8138740889369832 0.8138755735955537
 0.813662924709124 0.8406037313171858
 0.8374958416403931 0.3440965710990299
 0.8138888575341708 0.8138755735955537
 0.8132716706090205 0.8138755735955537
 0.5073063309506896 0.3440965710990299
 0.3439128083460969 0.3440965710990299
 0.8021363331586067 0.5076813956111859
 0.8391383354622008 0.8021363331586067
 0.8021779913596845 0.8021363331586067
 0.8021363331586067 0.8021363331586067
 0.8373116119449112 0.3440965710990299
 0.8021623812423162 0.3440965710990299
 0.8021921902881226 0.8021363331586067
 0.8021912294250318 0.3440965710990299
 0.3439292333766773 0.8021363331586067
 0.8021363331586067 0.8021363331586067
 0.8021363331586067 0.8021363331586067
 0.3439151515545533 0.8138755735955537
 0.8138681442942015 0.3440965710990299
 0.3440621827631335 0.8138755735955537
 0.8138616024138599 0.3440965710990299
 0.3437589087942267 0.3440965710990299
 0.3443026946901659 0.8138755735955537
 0.3442280592025413 0.3440965710990299
 0.344214693883114 0.3440965710990299
 0.507706125515659 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.5060001625370256 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.7995818629234249 0.3440965710990299
 0.8602750639170065 0.3440965710990299
 0.3440965710990299 0.8610976794590637
 0.3440835503638136 0.3440965710990299
 0.5423220908096864 0.3440965710990299
 0.3440112096642961 0.6587324573697042
 0.6587324573697042 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3433396693521867 0.3440965710990299
 0.3440965710990299 0.6587324573697042
 0.3441404602667992 0.3440965710990299
 0.3432963096838082 0.3440965710990299
 0.658066421155143 0.6587324573697042
 0.3440965710990299 0.3440965710990299
 0.343392400686786 0.3440965710990299
 0.3440451338855078 0.3440965710990299
 0.6587970130435954 0.3440965710990299
 0.6577934413835693 0.6587324573697042
 0.344152020120782 0.3440965710990299
 0.3434539428778146 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3439036747598117 0.3440965710990299
 0.65876994205046 0.3440965710990299
 0.3437561151341395 0.3440965710990299
 0.3434292231948476 0.3440965710990299
 0.3438776481890819 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3437751461071702 0.3440965710990299
 0.3440078713684316 0.3440965710990299
 0.3442595215221175 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.2597694760237499 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3432461597973119 0.3440965710990299
 0.3441342338969118 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3442482866309412 0.3440965710990299
 0.34398433844985 0.6704716978066512
 0.3441240456066162 0.3440965710990299
 0.3440965710990299 0.3440965710990299
 0.3443267923462568 0.3440965710990299
 0.3446698628737576 0.3440965710990299
