# Created by Octave 4.0.0, Wed May 02 21:01:55 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: results
# type: struct
# ndims: 2
 1 5
# length: 3
# name: PU
# type: cell
# rows: 1
# columns: 5
# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.586360285286435 0.5267232015969547
 0.6392614322519248 0.6383921367057763
 0.6305924628779008 0.6316137209368681
 0.6394805729163202 0.6414056353391018
 0.6430066194203085 0.6359878403094376
 0.6461121281633584 0.6471427118784867
 0.6461119223643169 0.6455428034732965



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.516765767798757 0.4903499252096595
 0.6148399826679809 0.6274661688766702
 0.6155268370102854 0.618677139737788
 0.6268965721013832 0.6236351520017065
 0.6269694098767358 0.6256828429863124
 0.624280572729782 0.6262430274844339
 0.6310824787604199 0.6275147863928778



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.5377139345032346 0.4728241093261152
 0.5817075495895058 0.6017496818799055
 0.5763020106584554 0.5975034808069472
 0.5841028466718405 0.6116437747907389
 0.5760307933496209 0.5974908717138238
 0.5853280359111672 0.6056516837613015
 0.5848216574896685 0.6062736197878128



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.515226782441196 0.4634629228564831
 0.5567008003581518 0.5707255002844275
 0.554532899884986 0.580731420654177
 0.5561035770608036 0.5812436281396614
 0.5578581188113599 0.5734834865460534
 0.5581886995840267 0.5757854934874572
 0.5615559681376496 0.5752207344571111



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.5028496458697692 0.5077003122084788
 0.5028709282208571 0.5066588427882921
 0.5028705274822448 0.5023897471414102
 0.5028705712973076 0.5027667514267614
 0.5028704400760289 0.5040802997627069
 0.5028704167846524 0.5022181717795521
 0.50287039984571 0.501252374777323





# name: PV
# type: cell
# rows: 1
# columns: 5
# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.586360285286435 0.5267232015969547
 0.6392614322519248 0.6383921367057763
 0.6305924628779008 0.6316137209368681
 0.6394805729163202 0.6414056353391018
 0.6430066194203085 0.6359878403094376
 0.6461121281633584 0.6471427118784867
 0.6461119223643169 0.6455428034732965



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.03410066994270572 0.06749000932215715
 -0.08167593382554467 -0.2149716692346119
 -0.2628546483197681 -0.2532478925284692
 -0.1984228547593451 -0.2652039792911591
 -0.236127207917174 -0.2787483967994099
 -0.2728867432395351 -0.2411404279276784
 -0.2124553328502297 -0.2449132275271652



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 -0.6442603706054681 -0.2829230557165957
 -0.2751744858284635 -0.6403609700071277
 -0.3976546228440043 -0.8823416214835142
 -0.4212694895334744 -0.8372921354592466
 -0.4180965932181193 -0.8184252096557045
 -0.5533534063510648 -0.9840581504082938
 -0.4653401467650546 -1.055671904784568



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 -0.2831634244160691 -1.083652824934169
 -0.3043426270826469 -0.7858230018202138
 -0.1937602502089359 -1.151468421549505
 -0.2627139432069254 -0.998410965475932
 -0.2890357616791515 -0.7571391144592734
 -0.4197312955593808 -1.120486675033439
 -0.385446446242752 -1.098804982771694



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 -0.001072927104011313 -2.632256807367135
 -4.585323483011534e-05 -0.3033568677950915
 -5.720334486659495e-06 -0.227497853780402
 -5.031030360685398e-06 -0.1903250662759527
 -3.207757739501937e-06 -0.1746520133988548
 -3.159464487895148e-06 -0.1955871322866156
 -2.457572161994172e-06 -0.1787566652801755





# name: PF
# type: cell
# rows: 1
# columns: 5
# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 4.013129097387712 1.20977255516354
 3.223691084611275 3.208199728772265
 3.405012100820102 3.314975140729588
 3.344815257180521 3.55452973877164
 3.492194764661221 3.401042088838656
 3.495230528444198 3.645434830748028
 4.22746005918887 4.131162863315335



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 1.413894623625448 1.20108973834035
 2.171223683306121 2.742285183568458
 2.897999104309929 2.869022989327241
 2.67438113534153 2.931721373169756
 2.825417061298903 2.992042116156577
 2.964388691147486 2.843290794164016
 2.743068767682178 2.862197269287294



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 1.826234675714171 1.038670220759307
 1.132056521246433 1.882471621894161
 1.371611256346464 2.362186723773976
 1.426641825738789 2.286228045709232
 1.41222397978586 2.234341291025233
 1.692034848613297 2.573767984577889
 1.515501951019778 2.717617429356948



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.5492934933684908 1.59935807419772
 0.5913571028962465 1.238005835855094
 0.4431913002402431 1.728868368950732
 0.5356531166295018 1.52496249668113
 0.5713337218426552 1.200679981461049
 0.74570462727385 1.685910731207071
 0.7011139177028859 1.656813555181296



# name: <cell-element>
# type: matrix
# rows: 7
# columns: 2
 0.001072927104011313 2.632256807367135
 4.585323483011534e-05 0.3033568677950915
 5.720334486659495e-06 0.227497853780402
 5.031030360685398e-06 0.1903250662759527
 3.207757739501937e-06 0.1746520133988548
 3.159464487895148e-06 0.1955871322866156
 2.457572161994172e-06 0.1787566652801755







