# Created by Octave 4.0.0, Thu Apr 26 18:28:42 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: PU
# type: matrix
# rows: 100
# columns: 2
 0.5187360707330271 0.4999999999999999
 0.6051331317589693 0.5957055947042901
 0.6037526401050227 0.5965267490187405
 0.6008021172466685 0.5331226723340756
 0.5996282491886159 0.5911895734597159
 0.5366744291673202 0.4844764597418935
 0.5652214715023443 0.5049998179190101
 0.5520640993715417 0.553255114603755
 0.5994061806976687 0.6587836479623945
 0.5779806726359463 0.5453768265794462
 0.5416231906778148 0.5429324199885722
 0.5880645332829817 0.5429324199885722
 0.576565763778443 0.5429324199885722
 0.6419704428211148 0.6310471663025849
 0.6608490993088332 0.6751895534043753
 0.6671540906815906 0.6693460695695008
 0.6639290589989482 0.6693727310274178
 0.633760948591688 0.6348122611250878
 0.6194035814930245 0.6209980121339786
 0.6040281713877047 0.6148566204810421
 0.6274844762259336 0.6588765365323022
 0.6144270220074824 0.6451650013795772
 0.6134336384060334 0.6251257989626883
 0.6259053940126008 0.6264810404218389
 0.6315264200560858 0.6400579277753667
 0.6561812826075221 0.6883387993746759
 0.6358077618769533 0.6710827182445664
 0.659346457675459 0.6868281960781383
 0.6607127961469077 0.6887278157844912
 0.6554157138354348 0.6847275021054258
 0.6456246234085979 0.6750806705257064
 0.6494959864635746 0.6843291089466668
 0.6492182717560506 0.6781306573592308
 0.6733619027740829 0.6802430164688623
 0.6821174926952789 0.682408901264649
 0.6809687035359695 0.6968293885592289
 0.680794251203369 0.6980985823923913
 0.6644808144979166 0.6662423225013844
 0.6796876533249404 0.6904508126648539
 0.6820635041714969 0.6828826473725708
 0.6795913706824294 0.6828994434543203
 0.6631863604153861 0.6822763900606589
 0.6850891607520702 0.6934409522052918
 0.6918428023183807 0.6995512710862913
 0.6886588691153481 0.698050791674105
 0.6851033250873698 0.6931014379592924
 0.6854245894333462 0.6882474258730131
 0.6880075788328548 0.6942620749737242
 0.690439126216025 0.6966527481390203
 0.6883533189998464 0.6928283619264675
 0.6863484194612552 0.6872909536003867
 0.6879493330179578 0.689067383122157
 0.6880802592450781 0.695032831909182
 0.6864979608630279 0.6882251066065853
 0.6928531116842758 0.6996743133083381
 0.6931967548941478 0.6980555809212285
 0.6962488489507587 0.7036051818043577
 0.702320218558806 0.7070417837767653
 0.698210507891866 0.704102495098289
 0.6924131367963894 0.69968579914215
 0.6967524060893008 0.6988972224877777
 0.6955754801667795 0.7004815777747977
 0.693167135290793 0.6990523322551292
 0.6914786291503779 0.6981944783334392
 0.6948800227044367 0.6995719278812593
 0.6853559027865991 0.6860828391556154
 0.6869002675111228 0.6858954876924385
 0.6831208764454317 0.6823593017446078
 0.6885873951603491 0.695584793850061
 0.6802976312966786 0.6827400341466352
 0.6809525794075516 0.6834415816270625
 0.6811069086331686 0.6818443025518026
 0.682783795530102 0.6824600291217328
 0.6840932559314857 0.6835337605815165
 0.6829434155245492 0.6818572903674722
 0.6813872464331773 0.6770379628153369
 0.680765717376034 0.6781401513089961
 0.6825042723117327 0.6792927124480527
 0.6817132373316401 0.6784620057335096
 0.6823474739303789 0.6763004617975925
 0.6869452357589546 0.684523789517883
 0.6860976419347894 0.6853294888105983
 0.687463667542383 0.6861281612951857
 0.6876661339829101 0.6850258358471538
 0.6859318022419744 0.6846050536932549
 0.6872655800762915 0.685345438882615
 0.680519151284342 0.6827504203175084
 0.6758401477221276 0.6786773398192211
 0.6767291042877583 0.6805947917157819
 0.6762980491667929 0.681111547037286
 0.6736332659931791 0.6742945123199201
 0.6744328469497373 0.6747611811042408
 0.6731330237416924 0.6751540964221384
 0.6743960954862909 0.6755321178909766
 0.6781635838510369 0.6803671615135463
 0.6779384777775569 0.6807794616397578
 0.677444863499896 0.6802591931053964
 0.6716694275492644 0.671899605055349
 0.6728792061149123 0.6714923355966922
 0.6686587199256654 0.6688140694536698


# name: PF
# type: matrix
# rows: 100
# columns: 2
 0.01426869850516936 2.498001805406602e-16
 0.03841692931761528 0.04405949218687014
 0.02851936935363863 0.3095747444429985
 0.01462877227056825 0.450542441227691
 0.05116066531496165 0.2138088231828515
 0.04927290979568506 0.1858272262113221
 0.1012494629164408 0.3008975633510425
 0.1175202751647221 0.1871102347703192
 0.1732685856625913 0.2741905107926244
 0.312842045617316 0.4062050253790123
 0.3217409383165277 0.4680150976409899
 0.3825675867418985 0.4680150976409899
 0.4724657237491651 0.4680150976409899
 0.6766854044634913 0.8582771158996578
 0.6923849015709427 0.9315822931791515
 0.5633378470955278 0.9414995069502392
 0.5625289798418938 0.9414542587070538
 0.6443350405467996 0.9024885093743902
 0.7321606909507961 0.8787141009622221
 0.7609652839042973 0.8701498374046803
 0.7457129140689314 0.9103338960869668
 0.772221972985508 0.8899745636614594
 0.7758852080556933 0.8801711507507662
 0.6681271396237934 0.874317152888086
 0.7241616859608628 0.8776109089334728
 0.3200102958009188 0.6036226470914924
 0.295517202411349 0.479974219181881
 0.4027103621864679 0.7564908295534261
 0.4222711888379099 0.708456418355913
 0.4406560788167006 0.8096096710499365
 0.349238027283591 0.7733448034499368
 0.3141889983822885 0.713235218146209
 0.5259818859083645 0.920619636566071
 0.5250712583829251 0.9230058557471323
 0.5115510563170529 0.8682385775707036
 0.3443136036228609 0.5035973738288022
 0.3414612790716324 0.4715041194434169
 0.4834582472598888 0.4454647216802807
 0.3745716937142948 0.5586427493911896
 0.2424413994937695 0.2366928292668004
 0.2962278689037809 0.2228802965483893
 0.299330310073177 0.2978723163092352
 0.2540337941415123 0.3295353893347637
 0.2887881993468345 0.4347709534147619
 0.3222274287175506 0.4727125713277156
